FIPS,County,State,Country,Date,lat,lon,Confirmed,Deaths,Confirmed,Active,Combined_Key
47039,Decatur,Tennessee,US,3/22/20 23:45,35.60048904,-88.11043779,0,0,0,0,"Decatur, Tennessee, US"
47043,Dickson,Tennessee,US,2020-03-25 23:33:19,36.14669837,-87.35891709,5,0,0,0,"Dickson, Tennessee, US"
47043,Dickson,Tennessee,US,2020-03-26 23:48:35,36.14669837,-87.35891709,7,0,0,0,"Dickson, Tennessee, US"
47043,Dickson,Tennessee,US,2020-03-27 22:14:55,36.14669837,-87.35891709,9,0,0,0,"Dickson, Tennessee, US"
47043,Dickson,Tennessee,US,3/22/20 23:45,36.14669837,-87.35891709,4,0,0,0,"Dickson, Tennessee, US"
47043,Dickson,Tennessee,US,2020-03-24 23:37:31,36.14669837,-87.35891709,5,0,0,0,"Dickson, Tennessee, US"
47043,Dickson,Tennessee,US,2020-03-23 23:19:34,36.14669837,-87.35891709,5,0,0,0,"Dickson, Tennessee, US"
47045,Dyer,Tennessee,US,2020-03-25 23:33:19,36.05931946,-89.41542855,2,0,0,0,"Dyer, Tennessee, US"
47045,Dyer,Tennessee,US,3/22/20 23:45,36.05931946,-89.41542855,2,0,0,0,"Dyer, Tennessee, US"
47045,Dyer,Tennessee,US,2020-03-24 23:37:31,36.05931946,-89.41542855,2,0,0,0,"Dyer, Tennessee, US"
47045,Dyer,Tennessee,US,2020-03-26 23:48:35,36.05931946,-89.41542855,3,0,0,0,"Dyer, Tennessee, US"
47045,Dyer,Tennessee,US,2020-03-27 22:14:55,36.05931946,-89.41542855,3,0,0,0,"Dyer, Tennessee, US"
47045,Dyer,Tennessee,US,2020-03-23 23:19:34,36.05931946,-89.41542855,2,0,0,0,"Dyer, Tennessee, US"
47047,Fayette,Tennessee,US,2020-03-24 23:37:31,35.19615831,-89.41399032,2,0,0,0,"Fayette, Tennessee, US"
47047,Fayette,Tennessee,US,2020-03-26 23:48:35,35.19615831,-89.41399032,3,0,0,0,"Fayette, Tennessee, US"
47047,Fayette,Tennessee,US,3/22/20 23:45,35.19615831,-89.41399032,3,0,0,0,"Fayette, Tennessee, US"
47047,Fayette,Tennessee,US,2020-03-27 22:14:55,35.19615831,-89.41399032,3,0,0,0,"Fayette, Tennessee, US"
47047,Fayette,Tennessee,US,2020-03-25 23:33:19,35.19615831,-89.41399032,3,0,0,0,"Fayette, Tennessee, US"
47047,Fayette,Tennessee,US,2020-03-23 23:19:34,35.19615831,-89.41399032,2,0,0,0,"Fayette, Tennessee, US"
47049,Fentress,Tennessee,US,2020-03-24 23:37:31,36.38128818,-84.92870012,0,0,0,0,"Fentress, Tennessee, US"
47049,Fentress,Tennessee,US,3/22/20 23:45,36.38128818,-84.92870012,0,0,0,0,"Fentress, Tennessee, US"
47049,Fentress,Tennessee,US,2020-03-27 22:14:55,36.38128818,-84.92870012,0,0,0,0,"Fentress, Tennessee, US"
47049,Fentress,Tennessee,US,2020-03-23 23:19:34,36.38128818,-84.92870012,0,0,0,0,"Fentress, Tennessee, US"
47049,Fentress,Tennessee,US,2020-03-26 23:48:35,36.38128818,-84.92870012,0,0,0,0,"Fentress, Tennessee, US"
47049,Fentress,Tennessee,US,2020-03-25 23:33:19,36.38128818,-84.92870012,0,0,0,0,"Fentress, Tennessee, US"
47051,Franklin,Tennessee,US,2020-03-24 23:37:31,35.15634626,-86.09201039,1,0,0,0,"Franklin, Tennessee, US"
47051,Franklin,Tennessee,US,2020-03-25 23:33:19,35.15634626,-86.09201039,1,0,0,0,"Franklin, Tennessee, US"
47051,Franklin,Tennessee,US,2020-03-26 23:48:35,35.15634626,-86.09201039,2,0,0,0,"Franklin, Tennessee, US"
47051,Franklin,Tennessee,US,3/22/20 23:45,35.15634626,-86.09201039,1,0,0,0,"Franklin, Tennessee, US"
47051,Franklin,Tennessee,US,2020-03-27 22:14:55,35.15634626,-86.09201039,3,0,0,0,"Franklin, Tennessee, US"
47051,Franklin,Tennessee,US,2020-03-23 23:19:34,35.15634626,-86.09201039,1,0,0,0,"Franklin, Tennessee, US"
47053,Gibson,Tennessee,US,2020-03-27 22:14:55,35.99438059,-88.93358327,2,0,0,0,"Gibson, Tennessee, US"
47053,Gibson,Tennessee,US,2020-03-24 23:37:31,35.99438059,-88.93358327,2,0,0,0,"Gibson, Tennessee, US"
47053,Gibson,Tennessee,US,2020-03-26 23:48:35,35.99438059,-88.93358327,2,0,0,0,"Gibson, Tennessee, US"
47053,Gibson,Tennessee,US,2020-03-25 23:33:19,35.99438059,-88.93358327,2,0,0,0,"Gibson, Tennessee, US"
47053,Gibson,Tennessee,US,3/22/20 23:45,35.99438059,-88.93358327,1,0,0,0,"Gibson, Tennessee, US"
47053,Gibson,Tennessee,US,2020-03-23 23:19:34,35.99438059,-88.93358327,1,0,0,0,"Gibson, Tennessee, US"
47055,Giles,Tennessee,US,2020-03-27 22:14:55,35.20222469,-87.03992678,0,0,0,0,"Giles, Tennessee, US"
47055,Giles,Tennessee,US,2020-03-25 23:33:19,35.20222469,-87.03992678,0,0,0,0,"Giles, Tennessee, US"
47055,Giles,Tennessee,US,2020-03-26 23:48:35,35.20222469,-87.03992678,0,0,0,0,"Giles, Tennessee, US"
47055,Giles,Tennessee,US,2020-03-23 23:19:34,35.20222469,-87.03992678,0,0,0,0,"Giles, Tennessee, US"
47055,Giles,Tennessee,US,2020-03-24 23:37:31,35.20222469,-87.03992678,0,0,0,0,"Giles, Tennessee, US"
47055,Giles,Tennessee,US,3/22/20 23:45,35.20222469,-87.03992678,0,0,0,0,"Giles, Tennessee, US"
47057,Grainger,Tennessee,US,2020-03-23 23:19:34,36.27469206,-83.51254721,0,0,0,0,"Grainger, Tennessee, US"
47057,Grainger,Tennessee,US,2020-03-26 23:48:35,36.27469206,-83.51254721,0,0,0,0,"Grainger, Tennessee, US"
47057,Grainger,Tennessee,US,2020-03-27 22:14:55,36.27469206,-83.51254721,0,0,0,0,"Grainger, Tennessee, US"
47057,Grainger,Tennessee,US,3/22/20 23:45,36.27469206,-83.51254721,0,0,0,0,"Grainger, Tennessee, US"
47057,Grainger,Tennessee,US,2020-03-24 23:37:31,36.27469206,-83.51254721,0,0,0,0,"Grainger, Tennessee, US"
47057,Grainger,Tennessee,US,2020-03-25 23:33:19,36.27469206,-83.51254721,0,0,0,0,"Grainger, Tennessee, US"
47059,Greene,Tennessee,US,2020-03-24 23:37:31,36.17470125,-82.84691273,5,0,0,0,"Greene, Tennessee, US"
47059,Greene,Tennessee,US,2020-03-27 22:14:55,36.17470125,-82.84691273,8,0,0,0,"Greene, Tennessee, US"
47059,Greene,Tennessee,US,2020-03-25 23:33:19,36.17470125,-82.84691273,7,0,0,0,"Greene, Tennessee, US"
47059,Greene,Tennessee,US,2020-03-26 23:48:35,36.17470125,-82.84691273,8,0,0,0,"Greene, Tennessee, US"
47059,Greene,Tennessee,US,3/22/20 23:45,36.17470125,-82.84691273,2,0,0,0,"Greene, Tennessee, US"
47059,Greene,Tennessee,US,2020-03-23 23:19:34,36.17470125,-82.84691273,4,0,0,0,"Greene, Tennessee, US"
47061,Grundy,Tennessee,US,2020-03-26 23:48:35,35.38433717,-85.72142731,1,0,0,0,"Grundy, Tennessee, US"
47061,Grundy,Tennessee,US,2020-03-25 23:33:19,35.38433717,-85.72142731,1,0,0,0,"Grundy, Tennessee, US"
47061,Grundy,Tennessee,US,3/22/20 23:45,35.38433717,-85.72142731,0,0,0,0,"Grundy, Tennessee, US"
47061,Grundy,Tennessee,US,2020-03-23 23:19:34,35.38433717,-85.72142731,0,0,0,0,"Grundy, Tennessee, US"
47061,Grundy,Tennessee,US,2020-03-27 22:14:55,35.38433717,-85.72142731,1,0,0,0,"Grundy, Tennessee, US"
47061,Grundy,Tennessee,US,2020-03-24 23:37:31,35.38433717,-85.72142731,1,0,0,0,"Grundy, Tennessee, US"
47063,Hamblen,Tennessee,US,2020-03-24 23:37:31,36.21990035,-83.26586179,2,0,0,0,"Hamblen, Tennessee, US"
47063,Hamblen,Tennessee,US,2020-03-26 23:48:35,36.21990035,-83.26586179,2,0,0,0,"Hamblen, Tennessee, US"
