FIPS,County,State,Country,Date,lat,lon,Confirmed,Deaths,Recovered,Active,Combined_Key
12005,Bay,Florida,US,03/26/20,30.26548745,-85.62122584,3,0,0,0,"Bay, Florida, US"
12005,Bay,Florida,US,04/20/20,30.26548745,-85.62122584,57,2,0,55,"Bay, Florida, US"
12005,Bay,Florida,US,06/14/20,30.26548745,-85.62122584,141,4,0,137,"Bay, Florida, US"
12005,Bay,Florida,US,04/14/20,30.26548745,-85.62122584,38,1,0,37,"Bay, Florida, US"
12005,Bay,Florida,US,04/18/20,30.26548745,-85.62122584,48,2,0,46,"Bay, Florida, US"
12005,Bay,Florida,US,03/31/20,30.26548745,-85.62122584,8,0,0,0,"Bay, Florida, US"
12005,Bay,Florida,US,05/22/20,30.26548745,-85.62122584,87,3,0,84,"Bay, Florida, US"
12005,Bay,Florida,US,04/21/20,30.26548745,-85.62122584,58,2,0,56,"Bay, Florida, US"
12005,Bay,Florida,US,04/16/20,30.26548745,-85.62122584,42,2,0,40,"Bay, Florida, US"
12005,Bay,Florida,US,05/25/20,30.26548745,-85.62122584,95,3,0,92,"Bay, Florida, US"
12005,Bay,Florida,US,03/24/20,30.26548745,-85.62122584,1,0,0,0,"Bay, Florida, US"
12005,Bay,Florida,US,04/07/20,30.26548745,-85.62122584,25,1,0,0,"Bay, Florida, US"
12005,Bay,Florida,US,04/26/20,30.26548745,-85.62122584,63,2,0,61,"Bay, Florida, US"
12005,Bay,Florida,US,05/30/20,30.26548745,-85.62122584,98,3,0,95,"Bay, Florida, US"
12005,Bay,Florida,US,04/27/20,30.26548745,-85.62122584,65,2,0,63,"Bay, Florida, US"
12005,Bay,Florida,US,04/25/20,30.26548745,-85.62122584,63,2,0,61,"Bay, Florida, US"
12005,Bay,Florida,US,04/04/20,30.26548745,-85.62122584,23,1,0,0,"Bay, Florida, US"
12005,Bay,Florida,US,05/28/20,30.26548745,-85.62122584,97,3,0,94,"Bay, Florida, US"
12005,Bay,Florida,US,04/17/20,30.26548745,-85.62122584,44,2,0,42,"Bay, Florida, US"
12005,Bay,Florida,US,06/18/20,30.26548745,-85.62122584,161,4,0,157,"Bay, Florida, US"
12005,Bay,Florida,US,05/02/20,30.26548745,-85.62122584,72,3,0,69,"Bay, Florida, US"
12005,Bay,Florida,US,04/09/20,30.26548745,-85.62122584,30,1,0,0,"Bay, Florida, US"
12005,Bay,Florida,US,04/30/20,30.26548745,-85.62122584,70,3,0,67,"Bay, Florida, US"
12005,Bay,Florida,US,05/27/20,30.26548745,-85.62122584,97,3,0,94,"Bay, Florida, US"
12005,Bay,Florida,US,05/15/20,30.26548745,-85.62122584,78,3,0,75,"Bay, Florida, US"
12005,Bay,Florida,US,04/11/20,30.26548745,-85.62122584,36,1,0,0,"Bay, Florida, US"
12005,Bay,Florida,US,05/01/20,30.26548745,-85.62122584,72,3,0,69,"Bay, Florida, US"
12005,Bay,Florida,US,06/07/20,30.26548745,-85.62122584,123,4,0,119,"Bay, Florida, US"
12005,Bay,Florida,US,03/25/20,30.26548745,-85.62122584,1,0,0,0,"Bay, Florida, US"
12005,Bay,Florida,US,05/19/20,30.26548745,-85.62122584,85,3,0,82,"Bay, Florida, US"
12005,Bay,Florida,US,06/09/20,30.26548745,-85.62122584,132,4,0,128,"Bay, Florida, US"
12005,Bay,Florida,US,04/28/20,30.26548745,-85.62122584,68,2,0,66,"Bay, Florida, US"
12005,Bay,Florida,US,04/06/20,30.26548745,-85.62122584,24,1,0,0,"Bay, Florida, US"
12005,Bay,Florida,US,06/12/20,30.26548745,-85.62122584,135,4,0,131,"Bay, Florida, US"
12005,Bay,Florida,US,05/14/20,30.26548745,-85.62122584,77,3,0,74,"Bay, Florida, US"
12005,Bay,Florida,US,06/10/20,30.26548745,-85.62122584,133,4,0,129,"Bay, Florida, US"
12005,Bay,Florida,US,04/10/20,30.26548745,-85.62122584,36,1,0,0,"Bay, Florida, US"
12005,Bay,Florida,US,05/31/20,30.26548745,-85.62122584,97,3,0,94,"Bay, Florida, US"
12005,Bay,Florida,US,06/11/20,30.26548745,-85.62122584,135,4,0,131,"Bay, Florida, US"
12005,Bay,Florida,US,04/08/20,30.26548745,-85.62122584,28,1,0,0,"Bay, Florida, US"
12005,Bay,Florida,US,05/29/20,30.26548745,-85.62122584,97,3,0,94,"Bay, Florida, US"
12005,Bay,Florida,US,06/16/20,30.26548745,-85.62122584,153,4,0,149,"Bay, Florida, US"
12005,Bay,Florida,US,05/03/20,30.26548745,-85.62122584,75,3,0,72,"Bay, Florida, US"
12005,Bay,Florida,US,06/08/20,30.26548745,-85.62122584,130,4,0,126,"Bay, Florida, US"
12005,Bay,Florida,US,04/24/20,30.26548745,-85.62122584,60,2,0,58,"Bay, Florida, US"
12005,Bay,Florida,US,04/05/20,30.26548745,-85.62122584,24,1,0,0,"Bay, Florida, US"
12005,Bay,Florida,US,05/26/20,30.26548745,-85.62122584,97,3,0,94,"Bay, Florida, US"
12005,Bay,Florida,US,04/03/20,30.26548745,-85.62122584,18,0,0,0,"Bay, Florida, US"
